case_base,seed,scheduler,avg_relative_fct_vs_dynamic
frag0p3,48,pure_ocs_3hop_preset,1.023
frag0p3,49,ocs_eps_global_ksp,1.343
frag0p3,49,pure_ocs_ksp,1.045
frag0p3,49,eps_ecmp,1.041
frag0p3,49,pure_ocs_ksp_greedy,1.021
frag0p3,49,ocs_eps_preset_dynamic_greedy,1.000
frag0p3,49,pure_ocs_pruned,1.003
frag0p3,49,ocs_eps_pruned,1.020
frag0p3,49,ocs_eps_large_small,1.487
frag0p3,49,ocs_eps_preset_greedy,1.030
frag0p3,49,pure_ocs_3hop_preset,1.003
frag0p3,50,ocs_eps_global_ksp,1.256
frag0p3,50,pure_ocs_ksp,1.039
frag0p3,50,eps_ecmp,0.975
frag0p3,50,pure_ocs_ksp_greedy,1.021
frag0p3,50,ocs_eps_preset_dynamic_greedy,1.000
frag0p3,50,pure_ocs_pruned,1.015
frag0p3,50,ocs_eps_pruned,1.052
frag0p3,50,ocs_eps_large_small,1.476
frag0p3,50,ocs_eps_preset_greedy,1.026
frag0p3,50,pure_ocs_3hop_preset,1.015
frag0p3,51,ocs_eps_global_ksp,1.326
frag0p3,51,pure_ocs_ksp,1.062
frag0p3,51,eps_ecmp,1.050
frag0p3,51,pure_ocs_ksp_greedy,1.038
frag0p3,51,ocs_eps_preset_dynamic_greedy,1.000
frag0p3,51,pure_ocs_pruned,0.994
frag0p3,51,ocs_eps_pruned,1.013
frag0p3,51,ocs_eps_large_small,1.602
frag0p3,51,ocs_eps_preset_greedy,1.025
frag0p3,51,pure_ocs_3hop_preset,0.994
frag0p5,42,ocs_eps_global_ksp,1.174
frag0p5,42,pure_ocs_ksp,1.032
frag0p5,42,eps_ecmp,1.003
frag0p5,42,pure_ocs_ksp_greedy,1.019
frag0p5,42,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,42,pure_ocs_pruned,0.999
frag0p5,42,ocs_eps_pruned,0.999
frag0p5,42,ocs_eps_large_small,1.079
frag0p5,42,ocs_eps_preset_greedy,0.999
frag0p5,42,pure_ocs_3hop_preset,0.999
frag0p5,43,ocs_eps_global_ksp,1.239
frag0p5,43,pure_ocs_ksp,1.061
frag0p5,43,eps_ecmp,1.000
frag0p5,43,pure_ocs_ksp_greedy,1.037
frag0p5,43,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,43,pure_ocs_pruned,0.994
frag0p5,43,ocs_eps_pruned,1.015
frag0p5,43,ocs_eps_large_small,1.126
frag0p5,43,ocs_eps_preset_greedy,1.015
frag0p5,43,pure_ocs_3hop_preset,0.994
frag0p5,44,ocs_eps_global_ksp,1.324
frag0p5,44,pure_ocs_ksp,1.034
frag0p5,44,eps_ecmp,0.948
frag0p5,44,pure_ocs_ksp_greedy,1.003
frag0p5,44,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,44,pure_ocs_pruned,1.020
frag0p5,44,ocs_eps_pruned,0.969
frag0p5,44,ocs_eps_large_small,1.441
frag0p5,44,ocs_eps_preset_greedy,1.039
frag0p5,44,pure_ocs_3hop_preset,1.020
frag0p5,45,ocs_eps_global_ksp,1.207
frag0p5,45,pure_ocs_ksp,1.055
frag0p5,45,eps_ecmp,0.980
frag0p5,45,pure_ocs_ksp_greedy,1.012
frag0p5,45,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,45,pure_ocs_pruned,0.986
frag0p5,45,ocs_eps_pruned,0.972
frag0p5,45,ocs_eps_large_small,1.082
frag0p5,45,ocs_eps_preset_greedy,1.001
frag0p5,45,pure_ocs_3hop_preset,0.986
frag0p5,46,ocs_eps_global_ksp,1.360
frag0p5,46,pure_ocs_ksp,1.066
frag0p5,46,eps_ecmp,1.029
frag0p5,46,pure_ocs_ksp_greedy,1.032
frag0p5,46,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,46,pure_ocs_pruned,1.043
frag0p5,46,ocs_eps_pruned,1.029
frag0p5,46,ocs_eps_large_small,1.206
frag0p5,46,ocs_eps_preset_greedy,1.021
frag0p5,46,pure_ocs_3hop_preset,1.043
frag0p5,47,ocs_eps_global_ksp,1.277
frag0p5,47,pure_ocs_ksp,1.064
frag0p5,47,eps_ecmp,0.986
frag0p5,47,pure_ocs_ksp_greedy,1.064
frag0p5,47,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,47,pure_ocs_pruned,1.009
frag0p5,47,ocs_eps_pruned,1.001
frag0p5,47,ocs_eps_large_small,1.179
frag0p5,47,ocs_eps_preset_greedy,1.034
frag0p5,47,pure_ocs_3hop_preset,1.009
frag0p5,48,ocs_eps_global_ksp,1.329
frag0p5,48,pure_ocs_ksp,1.047
frag0p5,48,eps_ecmp,1.006
frag0p5,48,pure_ocs_ksp_greedy,0.965
frag0p5,48,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,48,pure_ocs_pruned,0.980
frag0p5,48,ocs_eps_pruned,0.983
frag0p5,48,ocs_eps_large_small,1.153
frag0p5,48,ocs_eps_preset_greedy,1.005
frag0p5,48,pure_ocs_3hop_preset,0.980
frag0p5,49,ocs_eps_global_ksp,1.232
frag0p5,49,pure_ocs_ksp,1.026
frag0p5,49,eps_ecmp,1.010
frag0p5,49,pure_ocs_ksp_greedy,0.993
frag0p5,49,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,49,pure_ocs_pruned,1.013
frag0p5,49,ocs_eps_pruned,1.037
frag0p5,49,ocs_eps_large_small,1.040
frag0p5,49,ocs_eps_preset_greedy,0.994
frag0p5,49,pure_ocs_3hop_preset,1.013
frag0p5,50,ocs_eps_global_ksp,1.305
frag0p5,50,pure_ocs_ksp,1.075
frag0p5,50,eps_ecmp,0.968
frag0p5,50,pure_ocs_ksp_greedy,1.026
frag0p5,50,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,50,pure_ocs_pruned,1.043
frag0p5,50,ocs_eps_pruned,1.002
frag0p5,50,ocs_eps_large_small,1.455
frag0p5,50,ocs_eps_preset_greedy,1.032
frag0p5,50,pure_ocs_3hop_preset,1.043
frag0p5,51,ocs_eps_global_ksp,1.327
frag0p5,51,pure_ocs_ksp,1.050
frag0p5,51,eps_ecmp,1.000
frag0p5,51,pure_ocs_ksp_greedy,1.002
frag0p5,51,ocs_eps_preset_dynamic_greedy,1.000
frag0p5,51,pure_ocs_pruned,1.012
frag0p5,51,ocs_eps_pruned,1.006
frag0p5,51,ocs_eps_large_small,1.980
frag0p5,51,ocs_eps_preset_greedy,1.030
frag0p5,51,pure_ocs_3hop_preset,1.012
frag0p7,42,ocs_eps_global_ksp,1.270
frag0p7,42,pure_ocs_ksp,1.046
frag0p7,42,eps_ecmp,0.992
frag0p7,42,pure_ocs_ksp_greedy,1.021
frag0p7,42,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,42,pure_ocs_pruned,1.029
frag0p7,42,ocs_eps_pruned,0.999
frag0p7,42,ocs_eps_large_small,1.080
frag0p7,42,ocs_eps_preset_greedy,1.041
frag0p7,42,pure_ocs_3hop_preset,1.029
frag0p7,43,ocs_eps_global_ksp,1.189
frag0p7,43,pure_ocs_ksp,1.012
frag0p7,43,eps_ecmp,0.956
frag0p7,43,pure_ocs_ksp_greedy,0.972
frag0p7,43,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,43,pure_ocs_pruned,0.971
frag0p7,43,ocs_eps_pruned,0.976
frag0p7,43,ocs_eps_large_small,1.101
frag0p7,43,ocs_eps_preset_greedy,0.990
frag0p7,43,pure_ocs_3hop_preset,0.971
frag0p7,44,ocs_eps_global_ksp,1.214
frag0p7,44,pure_ocs_ksp,1.023
frag0p7,44,eps_ecmp,1.005
frag0p7,44,pure_ocs_ksp_greedy,1.034
frag0p7,44,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,44,pure_ocs_pruned,1.020
frag0p7,44,ocs_eps_pruned,0.984
frag0p7,44,ocs_eps_large_small,1.023
frag0p7,44,ocs_eps_preset_greedy,1.025
frag0p7,44,pure_ocs_3hop_preset,1.020
frag0p7,45,ocs_eps_global_ksp,1.201
frag0p7,45,pure_ocs_ksp,0.996
frag0p7,45,eps_ecmp,0.917
frag0p7,45,pure_ocs_ksp_greedy,0.983
frag0p7,45,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,45,pure_ocs_pruned,0.960
frag0p7,45,ocs_eps_pruned,1.004
frag0p7,45,ocs_eps_large_small,1.022
frag0p7,45,ocs_eps_preset_greedy,0.945
frag0p7,45,pure_ocs_3hop_preset,0.960
frag0p7,46,ocs_eps_global_ksp,1.286
frag0p7,46,pure_ocs_ksp,1.043
frag0p7,46,eps_ecmp,0.989
frag0p7,46,pure_ocs_ksp_greedy,1.032
frag0p7,46,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,46,pure_ocs_pruned,1.022
frag0p7,46,ocs_eps_pruned,1.002
frag0p7,46,ocs_eps_large_small,1.140
frag0p7,46,ocs_eps_preset_greedy,1.019
frag0p7,46,pure_ocs_3hop_preset,1.022
frag0p7,47,ocs_eps_global_ksp,1.133
frag0p7,47,pure_ocs_ksp,1.062
frag0p7,47,eps_ecmp,0.992
frag0p7,47,pure_ocs_ksp_greedy,1.026
frag0p7,47,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,47,pure_ocs_pruned,1.016
frag0p7,47,ocs_eps_pruned,1.036
frag0p7,47,ocs_eps_large_small,1.156
frag0p7,47,ocs_eps_preset_greedy,1.064
frag0p7,47,pure_ocs_3hop_preset,1.016
frag0p7,48,ocs_eps_global_ksp,1.234
frag0p7,48,pure_ocs_ksp,1.031
frag0p7,48,eps_ecmp,1.011
frag0p7,48,pure_ocs_ksp_greedy,1.044
frag0p7,48,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,48,pure_ocs_pruned,0.983
frag0p7,48,ocs_eps_pruned,0.989
frag0p7,48,ocs_eps_large_small,1.027
frag0p7,48,ocs_eps_preset_greedy,1.041
frag0p7,48,pure_ocs_3hop_preset,0.983
frag0p7,49,ocs_eps_global_ksp,1.240
frag0p7,49,pure_ocs_ksp,1.032
frag0p7,49,eps_ecmp,0.998
frag0p7,49,pure_ocs_ksp_greedy,0.992
frag0p7,49,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,49,pure_ocs_pruned,0.990
frag0p7,49,ocs_eps_pruned,0.990
frag0p7,49,ocs_eps_large_small,1.016
frag0p7,49,ocs_eps_preset_greedy,1.046
frag0p7,49,pure_ocs_3hop_preset,0.990
frag0p7,50,ocs_eps_global_ksp,1.259
frag0p7,50,pure_ocs_ksp,1.064
frag0p7,50,eps_ecmp,0.991
frag0p7,50,pure_ocs_ksp_greedy,1.035
frag0p7,50,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,50,pure_ocs_pruned,0.997
frag0p7,50,ocs_eps_pruned,1.024
frag0p7,50,ocs_eps_large_small,1.083
frag0p7,50,ocs_eps_preset_greedy,1.016
frag0p7,50,pure_ocs_3hop_preset,0.997
frag0p7,51,ocs_eps_global_ksp,1.295
frag0p7,51,pure_ocs_ksp,1.012
frag0p7,51,eps_ecmp,0.995
frag0p7,51,pure_ocs_ksp_greedy,1.003
frag0p7,51,ocs_eps_preset_dynamic_greedy,1.000
frag0p7,51,pure_ocs_pruned,0.997
frag0p7,51,ocs_eps_pruned,0.978
frag0p7,51,ocs_eps_large_small,1.048
frag0p7,51,ocs_eps_preset_greedy,0.976
frag0p7,51,pure_ocs_3hop_preset,0.997
frag0p9,42,ocs_eps_global_ksp,1.191
frag0p9,42,pure_ocs_ksp,1.017
frag0p9,42,eps_ecmp,0.952
frag0p9,42,pure_ocs_ksp_greedy,0.992
frag0p9,42,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,42,pure_ocs_pruned,1.003
frag0p9,42,ocs_eps_pruned,0.987
frag0p9,42,ocs_eps_large_small,1.011
frag0p9,42,ocs_eps_preset_greedy,0.991
frag0p9,42,pure_ocs_3hop_preset,1.003
frag0p9,43,ocs_eps_global_ksp,1.212
frag0p9,43,pure_ocs_ksp,1.017
frag0p9,43,eps_ecmp,0.994
frag0p9,43,pure_ocs_ksp_greedy,1.018
frag0p9,43,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,43,pure_ocs_pruned,1.010
frag0p9,43,ocs_eps_pruned,0.993
frag0p9,43,ocs_eps_large_small,1.046
frag0p9,43,ocs_eps_preset_greedy,1.008
frag0p9,43,pure_ocs_3hop_preset,1.010
frag0p9,44,ocs_eps_global_ksp,1.191
frag0p9,44,pure_ocs_ksp,0.999
frag0p9,44,eps_ecmp,0.979
frag0p9,44,pure_ocs_ksp_greedy,0.992
frag0p9,44,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,44,pure_ocs_pruned,0.990
frag0p9,44,ocs_eps_pruned,0.980
frag0p9,44,ocs_eps_large_small,0.960
frag0p9,44,ocs_eps_preset_greedy,0.994
frag0p9,44,pure_ocs_3hop_preset,0.990
frag0p9,45,ocs_eps_global_ksp,1.255
frag0p9,45,pure_ocs_ksp,1.035
frag0p9,45,eps_ecmp,0.990
frag0p9,45,pure_ocs_ksp_greedy,1.006
frag0p9,45,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,45,pure_ocs_pruned,1.005
frag0p9,45,ocs_eps_pruned,0.997
frag0p9,45,ocs_eps_large_small,0.981
frag0p9,45,ocs_eps_preset_greedy,1.006
frag0p9,45,pure_ocs_3hop_preset,1.005
frag0p9,46,ocs_eps_global_ksp,1.309
frag0p9,46,pure_ocs_ksp,1.003
frag0p9,46,eps_ecmp,0.990
frag0p9,46,pure_ocs_ksp_greedy,0.991
frag0p9,46,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,46,pure_ocs_pruned,0.997
frag0p9,46,ocs_eps_pruned,0.983
frag0p9,46,ocs_eps_large_small,1.064
frag0p9,46,ocs_eps_preset_greedy,1.018
frag0p9,46,pure_ocs_3hop_preset,0.997
frag0p9,47,ocs_eps_global_ksp,1.184
frag0p9,47,pure_ocs_ksp,1.016
frag0p9,47,eps_ecmp,0.982
frag0p9,47,pure_ocs_ksp_greedy,1.012
frag0p9,47,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,47,pure_ocs_pruned,0.974
frag0p9,47,ocs_eps_pruned,0.987
frag0p9,47,ocs_eps_large_small,1.013
frag0p9,47,ocs_eps_preset_greedy,1.008
frag0p9,47,pure_ocs_3hop_preset,0.974
frag0p9,48,ocs_eps_global_ksp,1.228
frag0p9,48,pure_ocs_ksp,1.072
frag0p9,48,eps_ecmp,0.970
frag0p9,48,pure_ocs_ksp_greedy,1.029
frag0p9,48,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,48,pure_ocs_pruned,1.015
frag0p9,48,ocs_eps_pruned,0.995
frag0p9,48,ocs_eps_large_small,0.984
frag0p9,48,ocs_eps_preset_greedy,1.028
frag0p9,48,pure_ocs_3hop_preset,1.015
frag0p9,49,ocs_eps_global_ksp,1.201
frag0p9,49,pure_ocs_ksp,1.041
frag0p9,49,eps_ecmp,0.994
frag0p9,49,pure_ocs_ksp_greedy,0.995
frag0p9,49,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,49,pure_ocs_pruned,0.987
frag0p9,49,ocs_eps_pruned,0.987
frag0p9,49,ocs_eps_large_small,0.982
frag0p9,49,ocs_eps_preset_greedy,1.005
frag0p9,49,pure_ocs_3hop_preset,0.987
frag0p9,50,ocs_eps_global_ksp,1.152
frag0p9,50,pure_ocs_ksp,1.014
frag0p9,50,eps_ecmp,0.998
frag0p9,50,pure_ocs_ksp_greedy,0.996
frag0p9,50,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,50,pure_ocs_pruned,0.993
frag0p9,50,ocs_eps_pruned,1.029
frag0p9,50,ocs_eps_large_small,1.008
frag0p9,50,ocs_eps_preset_greedy,1.003
frag0p9,50,pure_ocs_3hop_preset,0.993
frag0p9,51,ocs_eps_global_ksp,1.309
frag0p9,51,pure_ocs_ksp,1.066
frag0p9,51,eps_ecmp,1.003
frag0p9,51,pure_ocs_ksp_greedy,1.031
frag0p9,51,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,51,pure_ocs_pruned,1.015
frag0p9,51,ocs_eps_pruned,1.008
frag0p9,51,ocs_eps_large_small,1.150
frag0p9,51,ocs_eps_preset_greedy,1.030
frag0p9,51,pure_ocs_3hop_preset,1.015
