model_id,model_type,num_hosts,t_min,t_max,t_used,frag_model,tors_used,pp_groups_hosts
S1,S,32,4,32,18,0.500000,"[1,6,7,8,9,13,14,16,22,23,25,27,28,29,31,33,35,37]","[78,119,135,71]|[79,118,270,220]|[55,301,111,182]|[14,287,207,15]|[222,255,254,231]|[54,230,183,303]|[286,239,191,63]|[271,302,223,221]"
S2,S,32,4,32,18,0.500000,"[2,6,8,12,13,14,15,17,19,20,23,24,28,31,32,34,35,37]","[158,103,166,189]|[53,143,229,285]|[110,157,70,263]|[199,190,23,167]|[117,278,188,299]|[101,262,300,159]|[253,228,279,102]|[126,252,52,127]"
S3,S,32,4,32,18,0.500000,"[3,4,5,6,13,16,17,19,22,24,25,27,28,29,31,35,36,39]","[108,198,295,134]|[293,30,218,319]|[142,180,284,226]|[196,141,219,156]|[181,238,236,294]|[31,51,109,47]|[39,251,237,206]|[155,227,38,197]"
S4,S,32,4,32,18,0.500000,"[0,2,6,10,13,14,15,17,22,24,27,28,29,30,31,33,36,38]","[195,21,310,87]|[22,235,225,5]|[7,247,178,267]|[245,250,292,311]|[86,217,115,291]|[116,269,179,6]|[125,20,140,234]|[246,107,50,268]"
S5,S,32,4,32,18,0.500000,"[1,2,4,5,6,7,11,12,14,17,18,19,20,22,25,26,31,32]","[261,151,114,13]|[19,18,164,37]|[62,260,165,100]|[95,46,45,137]|[49,213,44,205]|[150,176,139,177]|[215,214,249,154]|[99,204,138,149]"
S6,S,32,5,32,18,0.481481,"[0,1,5,6,11,12,14,16,17,19,20,21,23,28,29,31,34,35]","[174,233,12,3]|[94,276,186,133]|[187,43,130,173]|[42,136,172,131]|[175,132,4,282]|[97,163,232,277]|[113,48,98,248]|[224,153,283,11]"
S7,S,32,6,32,19,0.500000,"[2,3,4,7,13,14,15,16,18,19,21,23,24,27,30,35,37,38,39]","[318,35,105,308]|[244,16,123,61]|[152,17,216,185]|[281,296,171,60]|[307,184,29,297]|[112,148,106,309]|[124,193,59,194]|[36,129,298,243]"
S8,S,32,6,28,17,0.500000,"[0,5,8,9,10,11,12,13,16,18,20,21,25,26,30,36,39]","[75,146,96,40]|[77,83,76,316]|[69,68,169,104]|[170,289,85,290]|[162,212,41,203]|[2,147,161,202]|[317,145,242,201]|[288,128,93,84]"
S9,S,32,8,23,16,0.533333,"[0,1,3,4,7,8,9,11,21,24,25,26,32,33,34,35]","[34,57,209,258]|[28,26,1,0]|[192,74,265,272]|[58,273,90,200]|[280,274,33,275]|[91,66,67,10]|[210,211,73,266]|[259,92,27,168]"
S10,S,32,17,17,17,0.000000,"[1,3,4,7,8,9,10,11,15,18,20,26,30,32,33,38,39]","[24,89,25,304]|[80,144,120,81]|[121,32,8,82]|[9,256,314,88]|[241,264,305,122]|[208,257,312,64]|[240,160,56,313]|[315,65,72,306]"
